"NAME","GSM538201","GSM538202","GSM538203","GSM538382","GSM538383","GSM538384","GSM538415","GSM538416","GSM538417"
"4930505N22RIK",124.3061,98.9924,119.4215,110.6119,88.6678,116.7217,184.9229,165.4418,125.4564
"HPS6",113.9184,105.4915,93.4192,107.3847,96.6596,113.7049,157.9473,160.3469,137.0951
"PPRC1",242.2698,238.069,203.5438,336.8396,331.0506,298.4325,215.0293,229.3819,276.536
"NOLC1",432.2231,424.3522,440.726,452.6479,438.8749,438.1656,427.4248,487.3051,476.1179
"ELOVL3",19.2371,19.0958,20.3485,19.7225,15.2399,22.534,31.1833,37.2466,18.6865
"GBF1",604.5754,551.7439,542.6297,413.1397,468.8675,435.6005,489.8277,460.5505,420.08
"NFKB2",1580.1971,1418.2699,1380.7772,455.8874,502.3183,442.9729,554.6613,449.1547,528.7591
"FBXL15",153.9989,176.4716,178.8622,171.1971,166.2326,163.9842,226.9218,221.5149,170.8694
"MIR146B",30.3234,30.8485,39.0588,36.3958,33.0454,46.822,89.4235,46.6189,47.4721
"TMEM180",70.4021,70.3486,89.2615,95.186,107.6549,106.2374,91.7551,106.3208,90.6592
"SUFU",382.263,302.905,309.2181,288.9958,271.5179,281.956,275.1282,300.1085,275.8588
"TRIM8",364.9012,369.3578,313.7682,308.5011,348.6378,309.8223,309.8323,343.8988,382.266
"SFXN2",90.5095,88.4346,87.9587,115.9849,102.7928,87.2134,142.8991,115.8738,102.2539
"WBP1L",500.9087,508.6495,577.4849,678.028,688.9421,683.2995,594.6927,591.5315,626.8892
"BORCS7",60.0119,60.6322,53.1712,34.7119,40.5613,49.449,51.3283,39.8491,37.3218
"AS3MT",122.1693,104.1673,107.9191,48.1249,71.6784,43.3435,68.8891,60.7934,85.9629
"CNNM2",96.8128,88.6871,86.055,137.5726,123.5086,131.0277,100.1215,108.9492,138.358
"INA",35.6448,39.8854,41.7846,58.3986,47.3838,50.3904,40.6374,74.0115,46.2573
"TAF5",191.6814,165.2387,153.6212,137.3859,156.8222,122.3929,122.1621,142.0253,110.9809
"PDCD11",470.1981,440.9008,492.1232,535.1561,454.3363,348.1132,314.3329,470.043,478.875
"NEURL1A",102.4351,132.4608,137.2135,126.38,118.2651,153.3373,262.4039,200.5355,141.2927
"SLK",396.0994,376.0521,371.4174,323.3757,338.4531,295.2317,265.1188,295.2625,379.194
"SFR1",231.9042,242.3467,203.323,243.7992,240.1731,245.5732,136.7196,139.5208,156.9409
"GSTO1",42.4341,39.0045,47.2319,113.358,84.6352,95.8803,63.0816,71.9584,66.9411
"GSTO2",26.7622,33.5727,36.224,36.6226,30.4379,39.0275,38.2698,34.5492,37.8529
"CFAP58",31.1222,36.6097,36.747,27.517,36.6567,38.082,43.105,27.3759,37.4439
"SORCS3",27.1761,28.3444,27.7603,23.6884,25.0466,30.7592,29.0618,32.0713,31.5843
"INS1",21.2031,26.9616,23.8921,22.3548,25.5362,30.2141,52.8587,30.8585,22.6223
"ADD3",2738.4153,2872.9905,3067.8589,1993.4648,2046.2327,1895.4338,1268.7723,1562.3055,1904.5357
"MXI1",113.7126,115.7966,119.7099,157.0785,165.0906,156.7286,150.6146,168.8162,171.3301
"DUSP5",104.1438,119.0401,103.2566,296.4847,325.6618,315.4467,242.5412,256.1266,178.4829
"SMC3",603.4375,573.5853,595.8708,629.1579,707.6701,547.7338,218.4662,292.0752,431.3819
"RBM20",57.2541,59.8921,70.726,50.4846,53.9206,67.9024,69.5943,73.8736,69.4477
"PDCD4",1195.1703,1042.6451,1082.3771,1804.5362,1895.0078,1807.7969,1019.6898,1339.1361,1673.6025
"SHOC2",575.1727,568.1764,553.8659,659.7423,615.252,658.0733,360.148,326.1768,453.3004
"ADRA2A",50.5087,57.8955,64.5074,63.8666,55.5833,70.4856,86.6159,87.4985,70.5919
"TECTB",30.6448,36.3492,38.6526,30.2961,34.3716,38.8946,43.3299,48.6574,32.4674
"ACSL5",570.4446,532.644,545.4867,722.6705,725.7756,652.2035,398.7502,425.9361,566.9514
"VTI1A",220.1495,201.4269,201.904,235.8827,249.8636,177.8662,161.1081,152.2173,149.3824
"TCF7L2",43.6392,52.4742,50.3016,54.9997,49.6028,64.6617,99.1392,88.8452,69.1758
"PPNR",18.0334,23.7038,23.8745,24.9251,24.7823,24.5457,45.4483,38,35.141
"D730002M21RIK",72.4381,112.228,117.5553,69.7543,85.5144,100.2665,91.0197,66.9955,87.5159
"HABP2",56.1004,57.7048,63.2267,62.3224,61.6859,64.4316,91.6583,105.4094,70.3615
"CASP7",160.136,135.6851,121.6488,140.4722,148.2377,139.5131,134.8286,155.8364,142.1911
"PLEKHS1",14.2668,15.5078,15.8291,16.422,14.7914,20.6741,28.1067,25.8429,19.1445
"NHLRC2",383.2495,354.1241,319.8938,413.918,378.3065,355.5669,236.1864,216.6975,279.9841
"ADRB1",72.0784,86.7092,95.864,98.5465,76.3567,107.5849,123.8044,106.3098,107.1555
"1700010L13RIK",113.3247,134.0113,139.3626,152.4451,144.5588,174.5012,264.4851,237.048,234.7718
"TDRD1",26.9509,27.4102,30.7531,25.6679,30.8795,34.7371,46.0929,43.1257,33.34
"VWA2",51.182,62.2534,62.6972,63.0139,56.6071,67.8907,98.9131,102.2595,90.5926
"FAM160B1",389.9356,376.2806,347.5664,484.6157,532.4236,437.1938,367.7783,412.7262,430.599
"TRUB1",176.666,160.0919,156.1065,213.8028,261.897,221.1213,182.3653,170.1036,187.3266
"ATRNL1",204.0228,184.6506,164.8047,130.9882,136.3513,91.04,136.0875,97.268,147.2718
"GM10007",46.9789,71.293,68.0105,44.7467,39.9601,55.9197,76.9275,66.1368,53.2276
"CCDC172",15.3624,15.8937,15.5862,15.7717,14.2863,18.7856,36.7662,23.9182,23.6313
"PNLIP",31.0968,37.6884,35.0508,37.1624,28.474,42.2667,45.3278,40.1875,41.9255
"PNLIPRP1",20.8927,20.5717,22.6879,23.2584,18.6096,24.1743,34.3945,31.3735,29.9596
"PNLIPRP2",35.056,35.5811,37.6165,44.1421,35.8201,42.62,51.2296,51.924,47.5292
"ENO4",27.109,27.1529,27.6628,26.8028,27.0729,32.5993,41.1589,46.4802,33.7327
"4930442E04RIK",42.3077,55.3512,53.3814,56.6328,46.7672,55.1879,72.5672,52.4186,64.9645
"KCNK18",27.9823,35.4432,41.5071,30.6084,25.0746,46.4581,59.2348,49.381,37.9727
"SLC18A2",30.9699,41.0915,38.7962,43.5282,31.7715,43.8907,36.735,51.2,49.7289
"EMX2",18.3577,18.9322,18.2679,20.7149,21.8557,22.0459,36.2091,41.6252,29.8678
"E330013P04RIK",31.2968,28.3476,29.8722,24.2125,29.2636,25.9266,45.4942,28.4565,21.6794
"4933412A08RIK",70.1756,69.9995,61.8021,50.7181,55.2393,66.9443,89.3941,104.992,61.9131
"NANOS1",82.5141,76.7063,72.6376,69.085,98.7497,80.5799,64.8091,95.0052,67.1628
"GM10751",51.4834,36.2732,42.8957,34.8007,38.3926,45.2538,44.7726,50.4075,45.7167
"FAM45A",393.4366,374.336,342.2926,329.3844,351.1805,308.4533,123.785,117.4727,223.103
"GRK5",141.2772,100.5229,85.4284,83.3087,85.8657,77.5703,86.4138,47.1809,87.9255
"GM6020",29.7454,15.1518,16.1327,7.904,6.3197,6.8944,12.8169,11.6334,8.0299
"IGHMBP2",137.3031,125.7838,131.7581,168.8513,151.9647,157.4326,142.7075,161.1536,151.1063
"GAL",28.1755,22.4149,27.8632,26.5816,22.8003,25.5054,37.7077,35.3584,32.3531
"PPP6R3",1134.376,1091.5526,1024.3825,980.7964,929.5372,958.4594,584.362,548.1047,671.4811
"LRP5",71.3356,72.2629,81.4697,101.3531,101.5016,110.3679,125.7568,148.4905,109.6545
"TCIRG1",369.1996,358.7302,347.4022,288.3846,283.7992,290.1639,192.8358,277.924,230.1532
"NDUFS8",211.1642,216.6192,198.6059,275.8353,231.08,180.6639,173.798,152.2881,172.8094
"ALDH3B1",94.2214,95.3195,83.4723,39.6787,47.6278,55.6756,68.3476,49.6281,50.254
"4833408A19RIK",71.8828,66.1162,57.3142,50.8855,61.009,65.7052,75.3447,66.2671,55.304
"NDUFV1",232.0578,235.7581,195.2875,382.5122,365.975,212.7125,275.5568,316.9064,297.7356
"BC021614",36.1896,37.0277,42.7871,394.6617,496.3938,361.2292,306.3621,259.433,287.4472
"AIP",390.9189,392.1101,393.2349,556.3589,562.0215,444.649,372.3843,454.5901,446.0639
"CABP4",99.7069,104.1986,104.6171,71.8008,81.3694,93.4292,120.1781,108.8431,113.061
"RPS6KB2",320.2141,286.1454,300.7691,307.074,304.7106,327.5046,229.5094,279.5413,226.3805
"CARNS1",380.8341,325.5977,346.2124,245.5409,270.2693,192.1036,96.275,145.6491,124.0017
"TBC1D10C",1068.4701,1056.2362,1097.0212,1332.0818,1312.6147,1106.5893,1085.3612,1268.7865,1295.7031
"RAD9A",530.1531,511.2404,513.2864,659.2833,691.5076,559.91,455.3267,369.7773,417.9791
"SSH3",183.9213,185.1172,170.4539,121.729,127.9757,145.0896,98.6881,103.4125,126.3125
"ANKRD13D",114.3038,126.9052,113.2623,104.4507,118.2962,105.9947,109.8314,116.3471,113.9258
"ADRBK1",2431.8491,2359.4628,2559.7968,1953.2613,2011.1679,2097.0359,2095.8524,1976.5093,2318.5936
"KDM2A",1234.2596,1093.7194,1053.3273,666.8083,738.8866,650.8933,506.5758,575.5093,588.5648
"RHOD",34.5866,36.6934,45.1258,44.4742,36.8028,55.0325,55.9312,48.64,54.6526
"SYT12",27.5733,25.3042,29.6556,27.5605,23.9775,29.6565,39.9819,32.9534,36.9227
"2010003K11RIK",60.9129,67.7442,60.9958,58.6987,51.8632,73.92,81.3634,70.7819,70.2892
"LRFN4",72.3038,85.3898,94.7827,93.0546,75.812,125.5972,121.884,111.5534,108.2902
"RCE1",190.7349,187.5066,202.5422,239.0838,309.9677,278.1517,231.4648,275.3687,212.458
"GM960",36.6662,37.2914,40.3465,39.8724,35.4985,41.1857,59.232,45.3943,42.1661
"GM21992",388.3353,398.3816,393.8618,442.8242,440.6782,321.4344,212.5303,256.246,335.9381
"CCS",53.0467,65.4869,60.0334,124.049,128.2935,110.9715,110.3967,117.1574,119.01
"ACTN3",58.2351,58.5755,59.0758,57.8382,44.5458,57.5877,92.9327,58.2757,68.8649
"BBS1",80.7497,80.0739,74.1748,59.1909,66.0661,74.2525,96.3651,74.9086,80.324
"DPP3",332.4347,310.6001,332.7137,404.7662,417.9017,374.1975,256.8781,344.8691,388.4026
"PELI3",69.4863,84.1563,68.4705,76.3754,60.6268,90.5082,100.4062,69.9036,94.0251
"NPAS4",32.9868,45.0743,43.4111,45.6463,37.515,55.258,61.4263,64.104,43.6814
"TMEM151A",99.1666,135.9563,138.6544,146.4133,143.2561,162.778,292.262,239.5983,213.68
"CNIH2",86.6875,86.9257,90.7033,76.8725,80.4421,84.4395,94.0519,158.2815,124.4106
"RAB1B",612.9548,600.7073,552.43,1075.324,1015.3293,977.6861,619.4689,841.6515,884.8216
"KLC2",161.4879,143.0005,143.3786,118.9126,130.965,147.1732,152.6144,95.1287,121.892
"PACS1",736.3847,618.3222,677.1013,680.9799,687.0483,748.4395,783.6549,683.4978,710.3782
"SF3B2",580.6551,545.903,543.0244,623.7975,587.8023,519.0795,590.8987,543.0879,584.9553
"CST6",28.6781,37.6611,32.3169,29.823,30.3897,43.2527,48.9803,47.5321,37.6046
"BANF1",679.9292,673.5416,624.605,981.6435,940.6193,1089.1546,754.0421,766.1464,723.4898
"SART1",359.3159,354.3004,330.0204,324.3925,349.9276,262.5209,289.7508,341.0743,389.8943
"DRAP1",407.99,399.9725,313.4392,354.1999,320.5237,313.4303,302.5744,339.9066,366.5623
"CCDC85B",94.197,122.5755,127.4212,143.3142,134.3458,132.9815,190.9297,185.9344,178.4291
"CTSW",67.5534,61.3417,64.1018,322.0804,278.311,246.0123,564.8521,688.6388,794.3404
"MUS81",217.9547,204.9015,192.3236,370.7519,358.3709,322.7223,194.3111,269.3682,289.8817
"SNX32",125.532,106.5608,117.8418,121.9907,131.6948,90.7259,62.1622,96.9524,87.0456
"1700020D05RIK",62.9176,52.4725,52.7286,49.866,44.8892,46.7131,35.9895,41.7389,54.9453
"OVOL1",37.7209,58.9212,55.8505,41.723,48.6354,52.9522,93.7978,63.3061,57.5957
"KAT5",382.9043,372.3481,345.3621,384.2949,314.1935,289.4258,206.2539,236.538,259.6763
"SIPA1",1535.0401,1453.6436,1377.7348,812.1056,839.272,787.4082,567.9357,575.029,651.6316
"PCNX3",477.9373,407.7169,424.6379,462.1797,470.3865,402.3724,396.1002,357.8856,404.6035
"EHBP1L1",194.6095,184.9286,194.7869,132.1642,150.2051,141.1585,130.4345,145.371,145.4308
"FAM89B",220.2852,221.4753,207.326,444.7195,430.0497,379.3374,365.4323,347.2918,427.8813
"SSSCA1",159.6298,172.1898,145.0235,257.7483,224.7794,236.8112,192.8107,219.3455,213.2148
"GM10815",34.0967,44.2764,45.7522,34.0664,38.4724,51.3782,74.8232,50.3063,36.8398
"SCYL1",353.5935,345.271,382.8094,383.9564,391.5421,385.9691,301.7052,315.7615,327.2069
"MALAT1",6650.6419,6707.4683,6384.783,5209.8353,4694.6912,4034.6121,1962.3866,2592.3452,3230.7851
"FRMD8",237.3603,224.5295,201.1259,1006.1385,1112.7539,870.9633,711.4732,819.1849,879.5946
"TIGD3",41.862,52.2566,58.4872,50.863,53.5895,54.4566,83.3066,56.7661,38.7909
"DPF2",843.9189,813.4574,784.9573,951.9154,941.2121,842.7666,863.1478,847.2111,887.1742
"CDC42EP2",54.9166,62.5599,58.8198,55.0416,54.2336,67.9514,46.1343,97.7987,91.6076
"POLA2",230.4035,208.0824,204.7633,249.576,247.4525,204.8098,150.8319,270.636,257.741
"SLC22A20",78.2334,79.5369,71.0372,66.2123,76.8686,90.5236,90.6977,113.3861,81.5585
"CAPN1",406.2542,376.6013,341.8018,582.3499,619.8625,528.8801,649.9581,637.674,750.3517
"MRPL49",358.1289,288.878,295.9267,406.9662,399.415,323.9648,215.8509,270.5015,265.4104
"TM7SF2",72.885,71.2009,74.7321,133.5285,121.7815,124.5771,83.1406,152.0798,108.4171
"VPS51",192.9862,200.9191,203.4639,315.1257,286.5573,227.0092,216.1593,197.2351,214.2944
"ZFPL1",145.3198,136.6908,112.1749,162.4595,158.8821,151.6614,185.5589,135.5602,119.4138
"SAC3D1",80.2136,73.0837,81.5701,79.4116,79.1878,97.3631,110.9478,112.0917,96.3529
"SNX15",222.3691,224.7094,226.2693,388.9547,369.9193,330.6136,263.475,300.8146,237.0914
"ARL2",188.206,164.2067,176.5094,169.7535,171.3969,159.2607,169.3476,183.19,208.429
"PPP2R5B",143.5094,134.6588,137.3951,176.9456,159.3484,169.2356,192.9761,183.8303,149.1803
"SLC22A12",94.0614,108.8928,118.9437,103.924,99.3132,136.2743,163.4551,147.2467,134.6724
"GM14964",76.0052,76.7193,79.5927,70.7726,68.9755,78.1272,138.9342,134.0646,101.7536
"RPS6KA4",158.3998,184.4664,167.4654,206.2146,210.7405,217.6978,195.0107,224.6556,211.7086
"CCDC88B",126.879,120.8065,118.738,334.1561,365.8011,282.0622,405.4464,351.716,339.5967
"PRDX5",622.335,573.6099,585.4617,673.9972,660.1917,613.1704,762.0445,775.8742,671.4642
"ESRRA",234.7963,234.2319,218.1214,186.2485,197.4299,194.3691,191.9714,213.837,231.12
"TEX40",38.7672,35.5437,40.728,26.7917,28.3021,38.1063,56.9323,50.5528,33.7908
"KCNK4",86.453,106.6526,113.4868,100.6853,83.7451,123.702,174.175,117.9706,124.2709
"GPR137",118.1553,118.6243,126.3779,81.1014,103.4401,112.8441,109.8012,117.801,107.7774
"PLCB3",156.1166,184.3048,150.937,139.3415,118.4592,151.2602,114.9482,122.102,103.5509
"FKBP2",209.2249,199.6691,181.8734,170.4956,177.5074,135.3039,132.4162,135.2615,139.8245
"VEGFB",191.271,166.7474,202.0161,190.8455,175.5951,207.2884,296.7261,258.0639,203.2784
"DNAJC4",127.3619,142.2605,131.103,142.5577,168.3766,136.6793,109.5885,90.4837,109.2773
"NUDT22",104.5127,108.683,111.997,160.6745,152.1244,178.5735,186.9805,207.947,130.8868
"FERMT3",728.0287,676.5863,719.9008,995.232,879.5039,754.5058,662.5188,647.6529,818.7723
"STIP1",775.4979,825.2248,584.0558,979.2559,1168.3054,1004.2952,573.2362,517.5722,615.139
"FLRT1",79.5948,82.8675,91.8454,65.8804,63.2336,85.1488,105.3851,76.3555,89.6587
"OTUB1",392.8179,380.6008,307.3624,467.4912,439.752,363.7524,321.2891,443.8702,400.8616
"COX8A",212.92,201.8892,245.5105,385.7454,369.7707,373.0315,270.0209,303.2752,264.5964
"NAA40",322.6698,287.5672,268.046,242.8642,269.4273,232.8131,115.2619,209.8672,212.1858
"MARK2",657.5749,513.488,687.185,519.8885,530.6149,430.4786,1062.9934,1013.6273,1195.119
"AI846148",124.0193,109.9249,101.716,139.801,142.7295,134.7587,179.2905,157.2606,127.3532
"RTN3",1036.3269,1058.0028,1046.5306,1136.606,1238.8633,1226.8403,805.3803,815.2495,976.1317
"LGALS12",55.6372,58.4393,55.1361,60.3602,54.3492,71.3245,104.2274,69.0467,63.9459
"SLC22A19",10.2973,10.5988,11.1285,12.2599,11.6201,13.3243,17.1018,18.7464,16.7813
"SLC22A26",44.9513,33.923,43.1851,35.0113,40.0914,47.3066,58.8617,97.9299,35.5794
"SLC22A27",7.3159,7.8707,8.9376,9.2557,8.8832,9.1278,11.1014,11.446,8.6567
"SLC22A28",11.5395,10.686,10.919,11.9187,11.2949,13.2232,24.8314,16.2677,12.1999
"SLC22A29",15.366,15.5606,15.8727,16.8528,17.9517,15.4496,31.0476,20.7476,11.5157
"SLC22A30",10.1239,8.7655,11.5707,15.4202,11.6262,11.5124,23.4671,13.8013,11.3297
"SLC3A2",1136.9381,1108.6401,1020.1874,1164.9292,1028.1116,1057.1604,1027.0655,1166.9462,1064.8515
"TMEM179B",776.2913,726.1888,674.797,853.0133,874.1847,934.4275,485.6958,618.5159,571.7134
"TAF6L",176.1889,170.642,170.4708,167.9168,175.238,152.6631,159.9461,140.6565,124.2171
"POLR2G",280.0964,252.3482,217.3597,474.2708,502.2342,338.1364,209.8238,240.4307,268.7679
"TTC9C",441.9948,437.9004,398.3653,443.7027,438.6264,391.7715,173.8664,193.2772,253.1693
"GNG3",26.3051,34.6111,35.9833,33.5672,40.316,33.8368,60.1992,44.5105,48.6417
"UQCC3",174.9594,163.1137,165.4465,282.9543,259.8982,191.9668,110.3302,167.5637,145.5517
"5730408K05RIK",217.3794,254.0183,239.2196,392.9496,377.7028,411.3708,643.2497,592.7515,516.7255
"ROM1",79.3855,75.9629,79.6761,54.2619,67.8584,66.7617,103.7886,117.6036,108.9531
"GM10353",222.4591,230.7564,227.7577,212.2352,240.1449,260.4882,369.2721,341.2421,349.8892
"SCGB1A1",9.1023,8.2592,8.6842,9.4135,8.4546,8.0768,15.8605,16.6576,10.253
"ASRGL1",143.2788,144.7948,138.9759,173.0003,147.1514,155.172,95.4742,159.116,135.2954
"STXBP3-PS",520.757,564.8857,416.7254,351.4316,362.7523,311.3716,255.2803,193.9594,292.1907
"INCENP",106.07,109.0997,109.3793,124.7331,124.5337,110.436,84.2126,122.3996,127.2121
"BEST1",47.6951,44.253,52.371,41.8486,49.8315,47.3695,58.7638,67.2774,53.329
"FADS2",44.726,53.1638,55.6711,44.1859,42.6257,68.7183,71.4832,67.9269,54.263
"FEN1",147.7183,145.279,117.1497,140.6157,116.8893,127.9036,103.9031,105.1745,107.6312
"MYRF",87.6276,104.1005,96.5835,79.2849,80.7789,110.8196,106.4995,113.6551,89.7608
"DAGLA",53.1521,47.8585,51.9504,48.1376,50.5474,62.1084,87.5168,74.5957,70.0833
"LRRC10B",45.7958,56.1317,56.3564,68.49,51.7317,64.3356,95.2663,109.6801,66.3503
"PPP1R32",48.1014,60.0405,64.4424,44.478,48.8247,59.8872,84.6683,77.4907,51.5196
"SDHAF2",528.5784,449.8113,440.4697,476.3241,449.8069,456.5835,164.998,182.5242,258.0756
"TMEM216",69.6195,66.1027,65.9574,62.5538,59,55.1375,50.3542,48.622,68.3883
"TMEM138",199.0084,198.5756,133.3048,103.23,105.8199,70.2701,52.5157,88.1234,98.8072
"TKFC",259.6106,231.2335,248.7279,144.2123,135.7557,139.3131,240.4177,222.3257,243.5543
"PGA5",43.5122,43.2134,42.2387,33.3727,36.5732,58.6337,37.5839,47.2897,49.9306
"CD5",76.829,89.5744,94.422,2279.7354,2329.6844,1908.9459,905.1158,969.066,1119.5669
"CD6",53.6189,58.5975,60.6902,1554.1074,1515.2659,1564.9753,935.965,917.0112,1104.8482
"GM10802",51.028,50.1025,56.2533,42.0649,44.9755,57.7185,52.7952,48.3613,46.2692
"TMEM132A",125.3981,132.3451,136.5957,115.4237,122.506,139.1105,153.0058,158.4733,143.5606
"TMEM109",202.5924,184.2854,197.7742,230.2183,244.7159,232.444,218.0378,226.4565,215.1825
"ZP1",37.9033,45.145,40.7386,48.4179,39.1168,58.7795,73.7627,47.3831,56.3518
"CCDC86",139.7089,128.0493,129.2202,152.0574,130.3954,120.4256,143.5933,125.4796,160.1434
"MS4A10",58.1192,79.3935,73.9846,58.9489,63.1206,79.5498,120.0825,90.5463,78.4111
"MS4A15",89.6607,104.0943,105.8689,82.7926,96.9323,121.6261,180.4835,116.8388,138.9946
"AW112010",172.8182,136.294,104.5236,507.4395,488.835,503.6475,241.835,408.3915,469.6495
"MS4A8A",74.8148,73.7203,69.516,65.4705,68.7707,69.8852,87.2353,55.3018,69.4792
"1700017D01RIK",8.5416,8.3558,7.7854,8.1672,8.6264,8.7386,13.3983,15.4455,12.2965
"1700025F22RIK",6.6089,6.6001,6.5022,7.186,6.5766,7.2158,10.2717,10.628,8.6243
"MS4A13",13.3824,12.8868,14.6504,12.6265,14.6761,12.522,22.9701,20.0231,17.3848
"MS4A1",4413.166,3999.6451,3705.6764,18.1664,18.7583,17.2917,22.9401,36.0585,19.7278
"MS4A5",9.6928,10.148,10.3876,11.7011,10.6364,9.8248,21.3271,15.3164,12.5724
"MS4A7",15.7126,16.3908,16.0107,16.4031,17.8855,16.7849,40.8768,25.2583,19.0685
"MS4A6D",29.5337,29.8692,29.7276,43.8733,56.361,53.5241,37.2384,42.0653,46.4102
"MS4A2",18.6555,20.4446,17.7451,19.9361,20.2567,19.8772,22.8078,28.1647,20.987
"MS4A3",31.1764,30.8322,35.4322,36.6567,27.0222,31.2825,59.0786,54.3766,40.3402
"OOSP2",16.184,17.6233,17.6004,14.7864,15.3594,18.0296,23.4326,19.0299,17.0601
"OOSP1",16.5127,16.1457,17.5449,16.0613,14.847,17.0226,22.6033,22.6714,17.5601
"STX3",44.1437,49.7542,51.3509,52.3503,49.0339,49.6819,57.6296,42.4246,54.9438
"OLFR1417",37.8075,35.331,43.7878,40.7316,32.7755,51.2462,71.5082,52.6233,53.1952
"OLFR1418",35.575,21.6106,23.6301,14.8602,18.6147,28.8037,26.8973,61.6118,27.7403
"OLFR1419",26.9174,29.9588,29.8185,29.4288,24.3253,31.0476,32.0851,27.9576,34.9832
"OLFR1423",24.49,24.8565,26.8261,21.998,21.1727,26.0627,19.8097,31.4341,34.2378
"OLFR1424",10.5115,11.1996,11.0799,10.2653,16.0095,10.5581,12.0763,14.1927,12.2126
"OLFR1426",25.9776,27.5319,29.8241,29.1862,22.7743,28.9052,56.1892,53.6157,36.5912
"OLFR1427",24.1045,24.794,23.2501,19.8905,20.8795,26.8453,34.2029,28.3756,24.7113
"OLFR1428",45.3233,52.0304,49.807,49.6892,43.1696,59.6283,53.3151,61.763,42.1693
"OLFR76",23.3864,37.9633,33.4774,32.0602,28.3779,43.5147,29.4101,33.0579,37.4362
"OLFR262",22.707,27.3099,26.3118,21.3418,25.8882,29.2083,30.4389,20.7752,20.8129
"OLFR1436",7.6386,7.1739,8.9825,9.9707,7.931,11.7608,8.8538,9.6909,8.0915
"DTX4",82.2032,89.5374,89.7751,81.4773,98.0836,108.8044,114.9259,103.1711,122.6116
"GM44505",219.3821,186.9413,186.297,165.1203,179.1838,158.0863,85.1358,87.1564,137.5907
"OLFR1446",9.8487,9.4576,8.8499,8.53,8.5831,8.9336,9.2887,10.6024,9.1049
"OLFR1447",9.7565,8.9941,10.1743,10.3559,8.5085,11.6051,20.915,18.6628,14.1632
"OLFR1448",7.756,9.4757,9.7161,10.6238,12.4246,11.1421,13.4294,8.9576,11.3436
"OLFR1453",13.3565,12.0845,11.4736,12.2611,12.0815,11.0732,16.0883,14.6716,12.9197
"OLFR1457",7.5801,7.8407,7.3693,7.7145,7.1302,7.2425,14.7032,8.38,8.3674
"OLFR1459",17.4779,17.9161,16.6688,20.663,12.74,17.7395,19.666,16.1533,21.0385
"OLFR1465",28.0296,28.1424,29.5995,26.6236,25.3634,29.0696,32.9694,25.1052,25.1404
"OLFR1472",12.1276,11.2606,10.2093,10.295,13.8601,13.4765,10.6829,11.3204,9.9958
"OLFR1475",7.487,8.5801,9.4994,9.9469,9.86,8.3211,14.7327,11.8061,13.8732
"OLFR1497",59.0554,60.0986,74.0594,73.6333,54.2317,79.8493,83.8877,84.0772,64.8383
"OLFR1499",11.9672,12.4527,13.8533,14.9021,11.1886,15.312,28.6763,17.293,16.562
"OLFR1500",21.798,22.8434,22.7037,20.2057,18.145,23.0384,40.5354,26.0352,26.2144
"OLFR1501",11.1922,10.4212,11.607,12.559,11.1972,11.5121,13.5943,12.3813,12.6231
"OLFR1504",15.8654,16.705,14.7641,14.1733,16.3205,16.7511,23.7802,19.3525,19.025
"TLE4",699.9939,627.9555,606.6728,653.6079,654.7235,587.765,622.1795,595.8842,856.777
"PSAT1",110.0156,112.7335,93.6778,199.3677,210.383,197.5461,101.3982,148.3214,144.6618
"CEP78",119.9879,100.4446,85.9112,72.775,64.2462,56.1544,43.7579,54.1542,46.628
"VPS13A",497.3476,524.8866,471.6621,388.5305,396.3503,375.4634,182.7723,174.7912,332.2217
"FOXB2",88.1925,112.3941,116.8652,106.0935,91.8479,138.1643,192.9814,162.9595,132.767
"GCNT1",211.4229,185.1576,163.9198,26.9111,24.1731,24.5596,46.2301,40.0447,31.3695
"PCSK5",36.1076,43.9671,49.4579,45.3005,37.5223,56.0016,70.8839,57.222,47.1517
"OSTF1",724.8306,701.091,615.6198,619.3788,629.5265,488.5972,518.5973,763.2524,750.4568
"RORB",23.8261,26.0018,22.6191,27.9288,25.5094,26.6217,42.4256,29.938,22.9547
"ANXA1",116.2843,108.0039,108.1994,26.4743,26.4257,25.5172,35.3312,23.3957,24.3009
"C730037M02RIK",10.2762,9.8823,10.0219,9.5688,9.1737,10.6404,17.86,15.0396,10.7571
"ALDH1A7",17.699,19.1006,21.1986,16.8231,14.4523,19.1806,29.335,29.4644,23.3483
"TMC1",24.5197,21.7124,24.2837,21.7964,24.1116,23.294,29.993,33.659,20.4235
"GDA",20.9575,26.2577,25.833,28.5339,20.458,25.6323,36.2469,24.9206,24.4606
"1110059E24RIK",722.6113,745.0055,639.2486,212.7117,194.9725,213.7512,103.6189,86.5391,125.1391
"SMC5",607.4931,632.9402,606.5701,431.8042,517.922,448.5844,219.3977,255.243,252.4215
"MAMDC2",18.0392,17.5762,19.7116,15.23,18.0472,21.2178,29.5894,27.868,23.3824
"1700028P14RIK",11.9165,12.6286,14.8472,13.2419,16.7375,14.6999,16.0535,16.2498,16.2513
"FAM189A2",31.1754,33.5402,33.7167,32.0401,32.2783,40.2932,60.9662,34.2984,26.8249
"TJP2",88.0789,90.2207,125.4112,87.7563,95.8158,86.5025,162.3241,131.659,131.2484
"FXN",171.993,141.362,189.9721,206.357,193.156,215.4845,205.0138,235.5245,189.6759
